frame,total_frames,class,id,cx,cy
1139,4646,car,car230,366.77,192.1
1139,4646,truck,bus63,231.75,166.45
1139,4646,car,car210,165.29,291.49
1139,4646,car,car215,519.62,307.07
1139,4646,bus,car233,592.58,276.81
1139,4646,car,motorcycle64,301.28,378.5
1139,4646,car,car231,382.15,361.95
1139,4646,car,car232,432.48,227.52
1140,4646,bus,car162,111.77,238.26
1140,4646,car,car167,350.16,229.42
1140,4646,car,car204,342.87,262.66
1140,4646,car,car203,474.59,253.38
1140,4646,car,car141,149.23,161.92
1140,4646,car,car213,212.4,324.02
1140,4646,car,car194,292.86,325.17
1140,4646,bus,truck84,203.68,201.28
1140,4646,car,car218,455.08,311.98
1140,4646,car,car221,431.11,284.35
1140,4646,car,car179,600.54,227.33
1140,4646,car,car219,606.25,358.68
1140,4646,car,car173,168.18,224.21
1140,4646,bus,bus67,156.85,146.71
1140,4646,bus,car214,527.34,402.43
1140,4646,car,car227,183.02,189.53
1140,4646,truck,truck78,593.41,277.13
1140,4646,bus,car229,397.7,428.08
1140,4646,car,car230,369.4,192.34
1140,4646,truck,bus63,232.06,166.47
1140,4646,car,car210,164.18,288.0
1140,4646,car,car215,520.03,306.94
1140,4646,bus,car233,593.37,277.42
1140,4646,car,car232,433.9,228.03
1140,4646,bus,truck86,194.98,254.12
1141,4646,bus,car162,111.88,238.1
1141,4646,car,car167,350.14,229.07
1141,4646,car,car204,344.21,262.5
1141,4646,car,car203,475.87,254.38
1141,4646,car,car141,149.06,161.86
1141,4646,car,car213,212.0,323.36
1141,4646,car,car194,291.81,324.34
1141,4646,bus,truck84,203.46,200.73
1141,4646,car,car218,454.25,311.78
1141,4646,car,car221,430.99,284.07
1141,4646,car,car179,600.8,227.82
1141,4646,car,car219,605.93,358.44
1141,4646,car,car173,167.91,223.94
1141,4646,bus,car214,526.99,402.52
1141,4646,car,car227,182.75,189.59
1141,4646,truck,truck78,594.08,277.54
1141,4646,bus,car229,392.59,427.45
1141,4646,car,car230,371.12,192.27
1141,4646,truck,bus63,232.17,166.44
1141,4646,car,car210,163.9,288.51
1141,4646,car,car215,520.1,306.74
1141,4646,bus,car233,593.89,277.74
1141,4646,car,car232,435.52,228.28
1141,4646,bus,truck86,194.22,252.93
1141,4646,car,car189,149.77,189.82
1142,4646,bus,car162,112.17,237.83
1142,4646,car,car167,349.94,228.99
1142,4646,car,car204,345.04,262.43
1142,4646,car,car203,477.45,254.96
1142,4646,car,car141,149.06,161.93
1142,4646,car,car213,211.62,322.31
1142,4646,car,car194,290.75,323.4
1142,4646,bus,truck84,202.55,200.04
1142,4646,car,car218,453.63,311.97
1142,4646,car,car221,430.83,283.64
1142,4646,car,car179,601.34,227.98
1142,4646,car,car219,605.16,358.36
1142,4646,car,car173,167.91,223.71
1142,4646,bus,car214,526.73,402.47
1142,4646,truck,truck78,594.31,277.55
1142,4646,bus,car229,389.22,426.44
1142,4646,car,car230,372.94,192.2
1142,4646,car,car215,520.05,306.54
1142,4646,bus,car233,594.19,277.82
1142,4646,car,car232,436.76,228.4
1142,4646,bus,truck86,193.94,252.23
1142,4646,car,car189,149.47,189.59
1142,4646,car,car231,376.38,360.43
1142,4646,bus,bus67,156.8,146.73
1143,4646,bus,car162,112.4,237.31
1143,4646,car,car167,349.75,229.08
1143,4646,car,car204,345.52,262.44
1143,4646,car,car203,479.09,255.3
1143,4646,car,car141,149.01,161.87
1143,4646,car,car213,209.69,321.1
1143,4646,car,car194,289.57,322.84
1143,4646,bus,truck84,202.22,199.6
1143,4646,car,car218,453.32,312.18
1143,4646,car,car221,430.76,283.41
1143,4646,car,car179,601.75,227.62
1143,4646,car,car219,605.1,358.43
1143,4646,car,car173,167.75,223.56
1143,4646,bus,car214,526.31,402.15
1143,4646,truck,truck78,594.66,278.14
1143,4646,bus,car229,388.79,425.52
1143,4646,car,car230,374.34,192.16
1143,4646,car,car215,520.16,306.22
1143,4646,bus,car233,594.32,278.91
1143,4646,bus,truck86,193.69,251.97
1143,4646,motorcycle,motorcycle68,148.07,332.76
1143,4646,car,car234,566.59,194.05
1143,4646,car,car231,374.97,360.34
1143,4646,bus,bus67,156.78,146.67
1143,4646,car,car210,163.54,287.98
1144,4646,bus,car162,112.73,236.21
1144,4646,car,car167,349.67,229.11
1144,4646,car,car204,346.14,262.44
1144,4646,car,car203,481.19,256.03
1144,4646,car,car141,148.97,161.77
1144,4646,car,car213,208.56,320.31
1144,4646,car,car194,288.15,321.96
1144,4646,bus,truck84,201.5,199.35
1144,4646,car,car218,453.02,312.29
1144,4646,car,car221,430.61,282.99
1144,4646,car,car179,602.23,227.54
1144,4646,bus,car219,604.92,358.29
1144,4646,car,car173,167.77,223.32
1144,4646,bus,car214,526.07,402.01
1144,4646,bus,car229,386.11,424.47
1144,4646,car,car230,375.84,191.82
1144,4646,car,car215,520.04,306.43
1144,4646,truck,truck86,192.48,251.55
1144,4646,car,car234,566.03,194.11
1144,4646,car,car231,373.16,358.11
1144,4646,bus,bus67,156.73,146.49
1144,4646,car,car210,163.21,287.52
1144,4646,car,car232,437.92,228.96
1144,4646,car,car189,149.39,188.78
1145,4646,bus,car162,112.88,235.27
1145,4646,car,car167,349.67,229.11
1145,4646,car,car204,344.08,262.1
1145,4646,car,car203,482.76,256.41
1145,4646,car,car141,148.82,161.57
1145,4646,car,car213,207.48,318.77
1145,4646,car,car194,287.06,321.55
1145,4646,bus,truck84,200.93,198.99
1145,4646,car,car218,452.72,312.7
1145,4646,car,car221,430.66,282.75
1145,4646,car,car179,602.77,228.15
1145,4646,bus,car219,604.58,358.01
1145,4646,car,car173,167.47,222.99
1145,4646,bus,car214,525.96,401.62
1145,4646,bus,car229,385.93,423.06
1145,4646,car,car230,378.04,191.78
1145,4646,car,car215,519.8,306.29
1145,4646,bus,truck86,191.26,251.3
1145,4646,car,car234,566.05,194.1
1145,4646,car,car231,372.1,355.42
1145,4646,bus,bus67,156.77,146.11
1145,4646,car,car210,163.08,286.86
1145,4646,car,car235,335.71,189.13
1145,4646,car,car232,438.7,228.96
1145,4646,car,car189,149.19,188.34
1145,4646,car,bus69,465.16,370.92
1145,4646,motorcycle,motorcycle67,145.72,321.81
1145,4646,car,car227,180.91,188.04
1145,4646,truck,truck78,596.44,279.13
1146,4646,bus,car162,113.04,234.34
1146,4646,car,car167,349.66,228.97
1146,4646,car,car204,344.37,261.91
1146,4646,car,car203,484.34,256.86
1146,4646,car,car141,148.82,161.17
1146,4646,truck,car213,206.39,317.45
1146,4646,car,car194,285.97,320.57
1146,4646,bus,truck84,200.3,198.5
1146,4646,car,car218,452.71,312.59
1146,4646,car,car221,430.66,282.45
1146,4646,bus,car219,604.13,357.98
1146,4646,car,car173,167.16,222.28
1146,4646,bus,car214,525.7,400.93
1146,4646,bus,car229,383.77,421.63
1146,4646,car,car230,379.68,191.49
1146,4646,car,car215,519.48,306.54
1146,4646,bus,truck86,190.99,250.96
1146,4646,car,car234,566.04,194.06
1146,4646,bus,bus67,156.93,146.03
1146,4646,car,car235,337.96,188.46
1146,4646,bus,bus70,600.01,276.42
1146,4646,motorcycle,motorcycle67,145.44,321.23
1146,4646,car,car227,180.74,187.69
1146,4646,truck,truck78,597.01,278.75
1146,4646,truck,bus53,359.11,304.88
1147,4646,bus,car162,113.55,233.2
1147,4646,car,car167,349.56,228.87
1147,4646,car,car204,343.24,261.76
1147,4646,car,car203,485.37,257.24
1147,4646,car,car141,148.58,160.77
1147,4646,car,car213,206.04,316.39
1147,4646,car,car194,284.51,319.8
1147,4646,bus,truck84,199.77,198.13
1147,4646,car,car218,452.58,312.99
1147,4646,car,car221,430.72,282.09
1147,4646,bus,car219,603.61,357.74
1147,4646,car,car173,166.89,222.04
1147,4646,bus,car214,525.28,400.3
1147,4646,bus,car229,382.04,420.12
1147,4646,car,car230,381.01,191.43
1147,4646,car,car215,519.67,306.71
1147,4646,bus,truck86,191.43,250.71
1147,4646,car,car234,565.96,194.02
1147,4646,car,car235,339.08,188.31
1147,4646,bus,bus70,601.88,279.29
1147,4646,motorcycle,motorcycle67,145.09,320.51
1147,4646,car,car227,180.13,187.47
1147,4646,truck,truck78,598.82,279.55
1147,4646,car,car179,603.12,228.34
1147,4646,car,car210,162.61,284.49
1148,4646,bus,car162,114.02,232.45
1148,4646,car,car167,349.19,228.84
1148,4646,car,car204,343.14,261.73
1148,4646,car,car203,486.68,257.72
1148,4646,car,car141,148.39,160.44
1148,4646,car,car213,205.25,315.52
1148,4646,car,car194,283.3,319.37
1148,4646,bus,truck84,199.29,197.84
1148,4646,car,car218,452.36,313.22
1148,4646,car,car221,430.53,282.31
1148,4646,bus,car219,603.05,357.53
1148,4646,car,car173,166.7,221.59
1148,4646,bus,car214,525.02,399.86
1148,4646,bus,car229,382.87,419.11
1148,4646,car,car230,383.17,191.27
1148,4646,car,car215,519.85,307.03
1148,4646,bus,truck86,192.43,250.56
1148,4646,car,car234,565.75,193.93
1148,4646,car,car235,341.39,188.07
1148,4646,bus,bus70,603.1,280.33
1148,4646,motorcycle,motorcycle67,144.81,318.84
1148,4646,car,car227,179.52,186.99
1148,4646,truck,truck78,599.88,279.48
1148,4646,car,car236,279.63,208.01
1148,4646,car,car179,603.33,228.04
1148,4646,car,car210,162.91,283.53
1148,4646,bus,car200,305.23,221.53
1149,4646,bus,car162,114.43,231.88
1149,4646,car,car167,349.06,228.83
1149,4646,car,car204,345.01,261.93
1149,4646,car,car203,487.72,258.21
1149,4646,car,car141,148.21,160.12
1149,4646,car,car213,204.43,314.53
1149,4646,car,car194,282.56,318.78
1149,4646,bus,truck84,198.75,197.24
1149,4646,car,car218,452.0,313.47
1149,4646,car,car221,431.04,282.27
1149,4646,bus,car219,603.07,357.62
1149,4646,car,car173,166.64,220.88
1149,4646,bus,car214,524.42,399.7
1149,4646,bus,car229,381.84,418.25
1149,4646,car,car230,385.48,191.26
1149,4646,car,car215,519.72,306.52
1149,4646,bus,truck86,193.6,250.1
1149,4646,car,car234,565.38,193.81
1149,4646,bus,bus70,603.76,280.13
1149,4646,motorcycle,motorcycle67,145.03,322.38
1149,4646,car,car227,179.13,186.61
1149,4646,truck,truck78,600.76,279.47
1149,4646,car,car236,280.4,208.1
1149,4646,bus,car200,304.99,221.53
1150,4646,bus,car162,114.66,231.34
1150,4646,car,car167,348.94,228.84
1150,4646,car,car204,348.34,262.39
1150,4646,car,car203,488.92,258.89
1150,4646,car,car141,148.1,159.68
1150,4646,car,car213,203.46,313.02
1150,4646,car,car194,281.62,318.2
1150,4646,bus,truck84,198.36,196.89
1150,4646,car,car218,451.75,313.49
1150,4646,car,car221,431.83,282.15
1150,4646,car,car219,603.01,357.79
1150,4646,car,car173,166.75,220.24
1150,4646,bus,car214,524.12,399.78
1150,4646,bus,car229,381.53,417.85
1150,4646,car,car230,387.41,191.28
1150,4646,car,car215,519.28,306.26
1150,4646,bus,truck86,193.34,249.59
1150,4646,car,car234,565.6,193.91
1150,4646,truck,bus70,604.67,279.31
1150,4646,motorcycle,motorcycle67,145.02,323.96
1150,4646,car,car227,178.87,186.28
1150,4646,bus,truck78,601.74,279.39
1150,4646,car,car236,281.13,207.39
1150,4646,truck,bus69,475.84,367.82
1150,4646,car,car235,345.13,187.7
1150,4646,car,car179,604.15,228.8
1150,4646,car,car210,162.4,282.03
1151,4646,bus,car162,114.89,230.79
1151,4646,car,car167,348.57,229.0
1151,4646,car,car204,350.06,262.95
1151,4646,car,car203,490.13,260.27
1151,4646,car,car141,148.02,159.28
1151,4646,car,car213,202.63,311.84
1151,4646,car,car194,280.55,317.84
1151,4646,bus,truck84,197.84,196.48
1151,4646,car,car218,451.5,313.44
1151,4646,car,car219,602.86,357.62
1151,4646,car,car173,166.75,219.53
1151,4646,bus,car214,523.72,399.92
1151,4646,bus,car229,381.8,416.65
1151,4646,car,car230,390.02,191.36
1151,4646,truck,truck86,192.93,249.26
1151,4646,car,car234,565.65,193.93
1151,4646,truck,bus70,605.64,279.41
1151,4646,car,car227,178.68,185.85
1151,4646,car,car236,281.97,206.95
1151,4646,truck,bus69,476.34,367.31
1151,4646,car,car179,604.42,229.3
1151,4646,car,car210,162.3,281.03
1151,4646,car,car231,364.58,354.19
1151,4646,car,car200,304.91,221.48
1152,4646,bus,car162,115.06,230.09
1152,4646,car,car167,347.99,228.83
1152,4646,car,car204,349.2,261.75
1152,4646,car,car203,491.11,260.47
1152,4646,car,car213,202.01,310.36
1152,4646,car,car194,279.5,317.05
1152,4646,bus,truck84,197.57,195.91
1152,4646,car,car218,450.61,312.91
1152,4646,car,car219,602.78,357.35
1152,4646,car,car173,166.52,218.71
1152,4646,bus,car214,523.38,399.84
1152,4646,bus,car229,379.96,415.58
1152,4646,car,car230,391.7,191.13
1152,4646,bus,truck86,192.8,248.47
1152,4646,car,car234,565.41,193.97
1152,4646,truck,bus70,606.27,279.37
1152,4646,car,car236,283.31,206.97
1152,4646,truck,bus69,476.56,366.85
1152,4646,car,car179,604.15,229.5
1152,4646,car,car237,336.66,207.49
1152,4646,car,car200,304.94,221.39
1152,4646,truck,bus53,355.18,293.47
1152,4646,car,car215,518.81,305.45
1152,4646,car,car235,348.92,187.83
1153,4646,bus,car162,114.96,229.4
1153,4646,car,car167,347.72,228.73
1153,4646,car,car204,351.71,261.79
1153,4646,car,car203,492.33,260.63
1153,4646,car,car213,201.12,308.68
1153,4646,car,car194,278.21,316.58
1153,4646,truck,truck84,197.26,195.05
1153,4646,car,car218,449.73,312.7
1153,4646,car,car219,602.63,357.22
1153,4646,car,car173,165.96,218.08
1153,4646,bus,car214,522.98,399.68
1153,4646,bus,car229,377.33,414.23
1153,4646,car,car230,393.79,190.8
1153,4646,truck,truck86,192.79,248.48
1153,4646,truck,bus70,607.02,279.93
1153,4646,truck,bus69,475.61,366.42
1153,4646,car,car179,603.72,229.68
1153,4646,car,car237,337.1,207.17
1153,4646,car,car200,304.86,221.26
1153,4646,car,car215,519.1,305.32
1153,4646,car,car235,350.01,187.72
1153,4646,car,car232,451.27,232.92
1153,4646,car,car221,430.85,282.28
1153,4646,car,car227,177.67,184.86
1154,4646,bus,car162,115.27,228.88
1154,4646,car,car167,347.32,228.67
1154,4646,car,car204,349.13,260.7
1154,4646,car,car203,494.05,261.2
1154,4646,car,car213,199.97,307.76
1154,4646,car,car194,277.11,315.73
1154,4646,truck,truck84,196.75,194.52
1154,4646,car,car218,449.01,312.77
1154,4646,car,car219,602.4,357.05
1154,4646,car,car173,165.36,217.66
1154,4646,bus,car214,522.7,399.46
1154,4646,bus,car229,376.84,412.95
1154,4646,car,car230,395.66,190.81
1154,4646,truck,truck86,192.44,247.58
1154,4646,truck,bus70,607.67,280.4
1154,4646,truck,bus69,473.61,365.44
1154,4646,car,car179,604.77,230.29
1154,4646,car,car237,338.12,205.05
1154,4646,car,car200,304.89,220.89
1154,4646,car,car215,519.58,305.55
1154,4646,car,car235,352.12,187.83
1154,4646,car,car232,452.34,233.65
1154,4646,car,car221,431.23,281.06
1154,4646,car,car227,177.47,184.36
1154,4646,car,car234,565.32,193.96
1154,4646,car,car236,286.41,206.92
1155,4646,bus,car162,115.63,228.52
1155,4646,car,car167,347.59,228.63
1155,4646,car,car204,349.83,260.8
1155,4646,car,car203,495.47,261.7
1155,4646,car,car213,198.94,307.14
1155,4646,car,car194,275.73,315.41
1155,4646,truck,truck84,196.15,193.92
1155,4646,car,car218,448.57,312.92
1155,4646,car,car219,602.44,356.96
1155,4646,car,car173,165.01,217.07
1155,4646,bus,car214,522.06,399.25
1155,4646,bus,car229,374.88,412.1
1155,4646,car,car230,398.32,190.55
1155,4646,bus,truck86,192.6,247.18
1155,4646,truck,bus70,608.53,280.79
1155,4646,truck,bus69,473.37,364.96
1155,4646,car,car179,605.58,231.23
1155,4646,car,car237,338.83,205.93
1155,4646,car,car200,304.93,220.81
1155,4646,car,car215,519.41,305.45
1155,4646,car,car235,353.93,187.77
1155,4646,car,car232,453.2,233.68
1155,4646,car,car227,177.52,183.98
1155,4646,car,car236,287.48,206.82
1155,4646,car,car210,162.46,277.91
1156,4646,bus,car162,115.84,227.84
1156,4646,car,car167,347.46,228.58
1156,4646,car,car203,498.93,261.78
1156,4646,car,car213,198.39,306.32
1156,4646,car,car194,274.26,314.79
1156,4646,bus,truck84,195.53,193.78
1156,4646,car,car218,447.98,312.94
1156,4646,bus,car219,602.07,357.16
1156,4646,car,car173,164.62,216.94
1156,4646,bus,car214,521.29,398.67
1156,4646,bus,car229,372.8,411.33
1156,4646,car,car230,399.77,190.31
1156,4646,bus,truck86,192.15,246.44
1156,4646,truck,bus70,609.43,280.47
1156,4646,truck,bus69,469.5,364.11
1156,4646,car,car179,606.85,231.22
1156,4646,car,car237,339.42,206.48
1156,4646,car,car200,305.0,220.76
1156,4646,car,car215,519.53,305.6
1156,4646,car,car227,177.31,183.68
1156,4646,car,car236,288.12,206.63
1156,4646,motorcycle,motorcycle69,140.18,305.78
1156,4646,car,car210,162.2,276.92
1156,4646,truck,bus63,231.61,166.64
1156,4646,truck,bus53,353.72,294.54
1156,4646,car,car221,432.15,280.24
1157,4646,bus,car162,116.09,227.55
1157,4646,car,car167,347.35,228.5
1157,4646,car,car203,501.39,262.9
1157,4646,car,car213,197.55,305.41
1157,4646,car,car194,273.01,313.51
1157,4646,bus,truck84,195.18,193.62
1157,4646,car,car218,447.67,313.32
1157,4646,bus,car219,601.62,356.69
1157,4646,car,car173,164.7,216.52
1157,4646,bus,car214,520.74,398.35
1157,4646,bus,car229,371.17,410.5
1157,4646,car,car230,401.94,190.24
1157,4646,bus,truck86,192.13,246.1
1157,4646,car,car179,607.83,231.55
1157,4646,car,car237,340.05,206.44
1157,4646,car,car200,304.26,220.65
1157,4646,car,car236,288.63,206.56
1157,4646,motorcycle,motorcycle69,140.08,305.07
1157,4646,car,car210,162.08,275.37
1157,4646,truck,bus63,231.53,166.71
1157,4646,truck,bus53,353.8,293.26
1157,4646,car,car221,432.09,280.66
1158,4646,bus,car162,116.22,227.12
1158,4646,car,car167,347.24,228.37
1158,4646,car,car203,503.01,263.79
1158,4646,car,car213,196.52,304.51
1158,4646,car,car194,271.62,312.67
1158,4646,bus,truck84,194.94,193.04
1158,4646,car,car218,448.01,313.02
1158,4646,car,car173,164.39,216.1
1158,4646,bus,car214,520.43,398.38
1158,4646,bus,car229,370.71,410.07
1158,4646,car,car230,403.86,190.16
1158,4646,bus,truck86,192.05,245.73
1158,4646,car,car179,608.56,232.12
1158,4646,car,car237,340.9,205.75
1158,4646,car,car200,304.65,220.25
1158,4646,car,car236,289.25,206.09
1158,4646,motorcycle,motorcycle69,140.24,302.3
1158,4646,truck,bus63,231.56,166.69
1158,4646,truck,bus53,353.2,293.46
1158,4646,car,car221,432.12,281.05
1158,4646,motorcycle,motorcycle70,547.38,257.94
1158,4646,car,car204,350.4,256.91
1158,4646,car,car235,357.34,187.07
1159,4646,bus,car162,116.28,226.9
1159,4646,car,car167,347.45,228.55
1159,4646,car,car203,504.66,264.56
1159,4646,car,car213,195.92,303.24
1159,4646,car,car194,270.39,311.12
1159,4646,bus,truck84,194.35,192.71
1159,4646,car,car218,447.79,312.68
1159,4646,car,car173,164.33,215.73
1159,4646,bus,car214,520.05,398.32
1159,4646,bus,car229,370.77,409.44
1159,4646,car,car230,405.93,189.46
1159,4646,bus,truck86,191.14,244.94
1159,4646,car,car179,609.5,233.25
1159,4646,car,car236,289.97,205.76
1159,4646,motorcycle,motorcycle69,139.9,306.34
1159,4646,truck,bus63,231.66,166.69
1159,4646,truck,bus53,352.82,293.25
1159,4646,car,car221,431.58,281.04
1159,4646,motorcycle,motorcycle70,549.68,258.92
1159,4646,car,car204,351.32,255.63
1159,4646,bus,car219,600.01,355.21
1160,4646,bus,car162,116.27,226.47
1160,4646,car,car167,347.55,228.72
1160,4646,car,car203,505.1,264.73
1160,4646,car,car213,195.4,302.12
1160,4646,car,car194,269.51,309.75
1160,4646,bus,truck84,194.08,192.33
1160,4646,car,car218,447.56,312.43
1160,4646,car,car173,163.92,215.57
1160,4646,bus,car214,519.71,398.24
1160,4646,bus,car229,371.46,408.09
1160,4646,car,car230,408.36,189.34
1160,4646,bus,truck86,189.72,243.87
1160,4646,car,car179,610.27,234.18
1160,4646,car,car236,290.69,204.93
1160,4646,motorcycle,motorcycle69,138.95,303.94
1160,4646,truck,bus63,231.81,166.61
1160,4646,car,car221,431.97,280.92
1160,4646,motorcycle,motorcycle70,552.09,259.16
1160,4646,car,car204,352.6,255.83
1160,4646,motorcycle,motorcycle71,228.02,265.47
1160,4646,bus,car219,599.95,354.51
1160,4646,car,car210,161.25,273.72
1161,4646,bus,car162,116.27,226.01
1161,4646,car,car167,347.55,228.86
1161,4646,car,car203,505.66,264.86
1161,4646,car,car213,194.75,301.21
1161,4646,car,car194,269.27,308.27
1161,4646,bus,truck84,193.56,192.09
1161,4646,car,car218,446.88,313.0
1161,4646,car,car173,163.53,215.13
1161,4646,bus,car214,519.0,398.35
1161,4646,bus,car229,371.9,406.87
1161,4646,car,car230,409.98,189.22
1161,4646,bus,truck86,189.97,242.74
1161,4646,car,car179,610.59,235.03
1161,4646,car,car236,291.78,204.05
1161,4646,motorcycle,motorcycle69,138.63,302.16
1161,4646,truck,bus63,231.76,166.57
1161,4646,car,car221,432.33,281.03
1161,4646,motorcycle,motorcycle70,554.59,259.73
1161,4646,motorcycle,motorcycle71,228.15,264.84
1161,4646,bus,car219,599.9,355.57
1161,4646,car,car238,274.78,167.02
1161,4646,car,car210,161.14,272.96
1161,4646,car,car235,362.81,187.32
1161,4646,truck,bus53,352.17,293.4
1162,4646,bus,car162,116.37,225.85
1162,4646,car,car167,347.74,228.88
1162,4646,car,car203,507.17,264.98
1162,4646,car,car213,193.89,300.39
1162,4646,car,car194,268.28,306.87
1162,4646,bus,truck84,193.01,191.75
1162,4646,car,car218,445.97,313.41
1162,4646,car,car173,163.15,214.61
1162,4646,bus,car214,518.18,398.26
1162,4646,bus,car229,370.37,406.02
1162,4646,car,car230,412.02,188.9
1162,4646,bus,truck86,190.48,241.19
1162,4646,car,car179,611.13,235.54
1162,4646,car,car236,292.86,203.66
1162,4646,motorcycle,motorcycle69,138.75,304.92
1162,4646,truck,bus63,231.84,166.54
1162,4646,motorcycle,motorcycle70,556.77,260.48
1162,4646,motorcycle,motorcycle71,228.28,264.28
1162,4646,car,car238,274.79,167.13
1162,4646,car,car235,364.0,187.48
1162,4646,truck,bus53,352.05,293.24
1162,4646,car,car189,148.64,182.39
1162,4646,car,car237,343.92,203.51
1163,4646,bus,car162,116.53,226.1
1163,4646,car,car167,347.94,229.07
1163,4646,car,car203,510.13,264.87
1163,4646,car,car213,192.97,299.16
1163,4646,car,car194,267.88,306.12
1163,4646,bus,truck84,192.7,191.23
1163,4646,car,car218,445.59,313.54
1163,4646,car,car173,163.15,214.41
1163,4646,bus,car214,517.62,398.13
1163,4646,bus,car229,369.62,405.27
1163,4646,car,car230,414.24,188.25
1163,4646,bus,truck86,190.63,240.41
1163,4646,car,car179,611.87,236.34
1163,4646,motorcycle,motorcycle70,559.31,260.86
1163,4646,motorcycle,motorcycle71,228.07,262.63
1163,4646,car,car235,365.5,187.39
1163,4646,truck,bus53,352.07,293.95
1163,4646,car,car189,148.58,180.49
1163,4646,car,car237,344.44,202.47
1163,4646,bus,bus67,156.93,146.24
1163,4646,bus,car219,599.89,355.75
1164,4646,bus,car162,116.79,225.83
1164,4646,car,car167,348.2,228.84
1164,4646,car,car203,512.76,265.63
1164,4646,car,car213,191.75,298.34
1164,4646,car,car194,267.47,305.67
1164,4646,bus,truck84,192.18,191.07
1164,4646,car,car218,444.81,313.22
1164,4646,car,car173,163.18,213.8
1164,4646,bus,car214,517.78,398.02
1164,4646,bus,car229,368.68,404.44
1164,4646,car,car230,416.58,188.55
1164,4646,bus,truck86,190.51,239.4
1164,4646,car,car179,612.76,236.88
1164,4646,motorcycle,motorcycle70,561.47,261.43
1164,4646,motorcycle,motorcycle71,227.93,262.55
1164,4646,car,car235,366.57,186.94
1164,4646,car,car189,148.45,180.36
1164,4646,car,car237,345.1,202.0
1164,4646,bus,bus67,156.7,146.2
1164,4646,bus,car219,599.9,355.82
1164,4646,truck,bus63,231.79,166.39
1164,4646,car,car238,275.03,167.47
1165,4646,bus,car162,116.85,225.5
1165,4646,car,car167,348.31,228.69
1165,4646,car,car203,514.62,266.0
1165,4646,car,car213,191.16,296.9
1165,4646,car,car194,266.41,305.34
1165,4646,car,car218,444.71,304.41
1165,4646,car,car173,162.91,213.03
1165,4646,bus,car214,517.1,398.04
1165,4646,bus,car229,369.16,403.15
1165,4646,car,car230,418.81,188.44
1165,4646,bus,truck86,190.23,238.83
1165,4646,car,car179,612.95,237.16
1165,4646,car,car189,148.37,179.11
1165,4646,bus,bus67,156.67,146.15
1165,4646,bus,car219,599.34,355.88
1165,4646,truck,bus63,231.99,166.3
1165,4646,car,car238,275.36,168.51
1165,4646,bus,bus70,615.87,282.19
1166,4646,bus,car162,117.1,225.19
1166,4646,car,car167,348.05,228.7
1166,4646,car,car203,517.22,265.75
1166,4646,car,car213,190.28,295.47
1166,4646,car,car194,265.67,304.97
1166,4646,car,car218,444.36,301.55
1166,4646,car,car173,162.19,212.33
1166,4646,bus,car214,516.09,397.88
1166,4646,bus,car229,368.16,402.24
1166,4646,car,car230,420.55,188.3
1166,4646,bus,truck86,189.44,238.11
1166,4646,car,car179,613.07,237.65
1166,4646,car,car189,148.3,178.95
1166,4646,bus,car219,599.17,355.56
1166,4646,truck,bus63,232.3,166.21
1166,4646,car,car238,275.63,168.93
1166,4646,bus,bus70,617.34,282.72
1166,4646,motorcycle,motorcycle69,137.7,299.89
1166,4646,motorcycle,motorcycle70,566.64,264.73
1166,4646,motorcycle,motorcycle71,228.3,259.72
1166,4646,car,car237,346.17,202.35
1167,4646,bus,car162,117.32,224.45
1167,4646,car,car167,347.89,228.61
1167,4646,car,car203,519.46,266.0
1167,4646,car,car213,189.73,294.72
1167,4646,car,car194,264.95,304.43
1167,4646,car,car218,443.65,300.31
1167,4646,car,car173,162.14,212.14
1167,4646,bus,car214,515.43,397.77
1167,4646,bus,car229,366.39,401.91
1167,4646,car,car230,422.53,188.33
1167,4646,bus,truck86,189.13,237.18
1167,4646,car,car179,613.23,238.11
1167,4646,car,car189,148.35,178.23
1167,4646,bus,car219,599.29,355.17
1167,4646,truck,bus63,232.64,166.21
1167,4646,car,car238,275.7,168.81
1167,4646,bus,bus70,618.57,282.81
1167,4646,motorcycle,motorcycle69,137.41,299.68
1167,4646,motorcycle,motorcycle70,568.82,264.56
1167,4646,motorcycle,motorcycle71,228.25,258.93
1167,4646,car,car237,346.84,202.48
1167,4646,car,car210,160.7,265.47
1167,4646,car,bus53,352.54,293.17
1167,4646,bus,truck84,190.51,189.57
1167,4646,car,car235,371.46,186.73
1167,4646,bus,bus67,156.79,145.86
1168,4646,bus,car162,117.65,223.63
1168,4646,car,car167,347.72,228.71
1168,4646,car,car203,521.13,266.81
1168,4646,car,car213,189.35,293.79
1168,4646,car,car194,264.55,303.24
1168,4646,car,car218,442.7,299.48
1168,4646,car,car173,162.15,211.94
1168,4646,bus,car214,514.95,397.41
1168,4646,bus,car229,365.13,401.15
1168,4646,car,car230,424.55,188.19
1168,4646,bus,truck86,188.76,236.91
1168,4646,car,car179,613.32,238.76
1168,4646,car,car189,148.35,177.41
1168,4646,car,car219,599.18,354.68
1168,4646,truck,bus63,232.5,166.17
1168,4646,car,car238,275.08,168.71
1168,4646,motorcycle,motorcycle69,137.08,297.27
1168,4646,motorcycle,motorcycle70,570.99,264.68
1168,4646,motorcycle,motorcycle71,228.18,257.95
1168,4646,car,car237,347.83,201.13
1168,4646,car,bus53,352.13,292.76
1168,4646,bus,bus67,156.83,145.65
